SW_ID,Date,Low,Q1,Q3,High,Tooltip
SW0537,2023-03-01,74.25,77.04,85.43,91.02,March 2023   $77.04 - $85.43
SW0537,2023-04-01,77.0,81.27,94.11,102.66,April 2023   $81.27 - $94.11
SW0537,2023-05-01,74.71,77.52,85.95,91.58,May 2023   $77.52 - $85.95
SW0537,2023-06-01,72.5,76.53,88.62,96.67,June 2023   $76.53 - $88.62
SW0537,2023-07-01,84.03,87.19,96.68,103.01,July 2023   $87.19 - $96.68
SW0537,2023-08-01,69.12,72.96,84.48,92.16,August 2023   $72.96 - $84.48
SW0537,2023-09-01,87.88,91.18,101.11,107.72,September 2023   $91.18 - $101.11
SW0537,2023-10-01,85.51,90.26,104.52,114.02,October 2023   $90.26 - $104.52
SW0537,2023-11-01,73.12,75.87,84.13,89.63,November 2023   $75.87 - $84.13
SW0537,2023-12-01,83.19,87.81,101.68,110.92,December 2023   $87.81 - $101.68
SW0537,2024-01-01,82.22,85.31,94.6,100.79,January 2024   $85.31 - $94.60
SW0537,2024-02-01,71.73,75.72,87.67,95.64,February 2024   $75.72 - $87.67
SW0537,2024-03-01,81.54,84.6,93.81,99.95,March 2024   $84.60 - $93.81
SW0537,2024-04-01,86.56,91.37,105.8,115.41,April 2024   $91.37 - $105.80
SW0537,2024-05-01,76.03,78.89,87.47,93.2,May 2024   $78.89 - $87.47
SW0537,2024-06-01,71.49,75.46,87.37,95.31,June 2024   $75.46 - $87.37
SW0537,2024-07-01,82.56,85.66,94.98,101.2,July 2024   $85.66 - $94.98
SW0537,2024-08-01,74.87,79.03,91.51,99.82,August 2024   $79.03 - $91.51
SW0537,2024-09-01,72.27,74.99,83.14,88.58,September 2024   $74.99 - $83.14
SW0537,2024-10-01,73.92,78.03,90.34,98.56,October 2024   $78.03 - $90.34
SW0537,2024-11-01,86.77,90.04,99.84,106.37,November 2024   $90.04 - $99.84
SW0537,2024-12-01,68.52,72.32,83.74,91.36,December 2024   $72.32 - $83.74
SW0537,2025-01-01,71.44,74.13,82.2,87.58,January 2025   $74.13 - $82.20
SW0537,2025-02-01,84.4,89.09,103.16,112.54,February 2025   $89.09 - $103.16
SW0537,2025-03-01,80.07,83.08,92.12,98.15,March 2025   $83.08 - $92.12
SW0537,2025-04-01,84.78,89.49,103.62,113.04,April 2025   $89.49 - $103.62
SW0537,2025-05-01,93.54,97.06,107.63,114.67,May 2025   $97.06 - $107.63
SW0537,2025-06-01,78.62,82.98,96.09,104.82,June 2025   $82.98 - $96.09
SW0537,2025-07-01,81.36,84.42,93.6,99.73,July 2025   $84.42 - $93.60
SW0131,2020-07-01,56.94,59.09,65.52,69.8,July 2020   $59.09 - $65.52
SW0131,2020-08-01,70.7,74.63,86.42,94.27,August 2020   $74.63 - $86.42
SW0131,2020-09-01,62.1,64.44,71.45,76.12,September 2020   $64.44 - $71.45
SW0131,2020-10-01,55.98,59.09,68.42,74.64,October 2020   $59.09 - $68.42
SW0131,2020-11-01,69.75,72.37,80.24,85.49,November 2020   $72.37 - $80.24
SW0131,2020-12-01,53.72,56.71,65.66,71.63,December 2020   $56.71 - $65.66
SW0131,2021-01-01,63.88,66.28,73.5,78.3,January 2021   $66.28 - $73.50
SW0131,2021-02-01,55.31,58.38,67.6,73.74,February 2021   $58.38 - $67.60
SW0131,2021-03-01,62.86,65.23,72.33,77.06,March 2021   $65.23 - $72.33
SW0131,2021-04-01,59.18,62.46,72.33,78.9,April 2021   $62.46 - $72.33
SW0131,2021-05-01,62.68,65.04,72.11,76.83,May 2021   $65.04 - $72.11
SW0131,2021-06-01,62.56,66.03,76.46,83.41,June 2021   $66.03 - $76.46
SW0131,2021-07-01,70.48,73.13,81.09,86.39,July 2021   $73.13 - $81.09
SW0131,2021-08-01,75.03,79.2,91.7,100.04,August 2021   $79.20 - $91.70
SW0131,2021-09-01,67.9,70.45,78.12,83.23,September 2021   $70.45 - $78.12
SW0131,2021-10-01,73.83,77.93,90.23,98.44,October 2021   $77.93 - $90.23
SW0131,2021-11-01,67.54,70.08,77.7,82.79,November 2021   $70.08 - $77.70
SW0131,2021-12-01,74.27,78.4,90.78,99.03,December 2021   $78.40 - $90.78
SW0131,2022-01-01,95.79,99.39,110.21,117.42,January 2022   $99.39 - $110.21
SW0131,2022-02-01,101.97,107.63,124.62,135.95,February 2022   $107.63 - $124.62
SW0131,2022-03-01,128.53,133.37,147.88,157.56,March 2022   $133.37 - $147.88
SW0131,2022-04-01,133.63,141.05,163.32,178.17,April 2022   $141.05 - $163.32
SW0131,2022-05-01,129.35,134.22,148.83,158.56,May 2022   $134.22 - $148.83
SW0131,2022-06-01,134.42,141.89,164.29,179.23,June 2022   $141.89 - $164.29
SW0131,2022-07-01,130.17,135.07,149.77,159.57,July 2022   $135.07 - $149.77
SW0131,2022-08-01,135.22,142.73,165.26,180.29,August 2022   $142.73 - $165.26
SW0131,2022-09-01,130.99,135.92,150.71,160.57,September 2022   $135.92 - $150.71
SW0131,2022-10-01,136.01,143.57,166.23,181.35,October 2022   $143.57 - $166.23
SW0131,2022-11-01,131.81,136.77,151.66,161.58,November 2022   $136.77 - $151.66
SW0131,2022-12-01,136.8,144.4,167.2,182.4,December 2022   $144.40 - $167.20
SW0131,2023-01-01,132.63,137.63,152.6,162.58,January 2023   $137.63 - $152.60
SW0131,2023-02-01,137.6,145.24,168.17,183.46,February 2023   $145.24 - $168.17
SW0131,2023-03-01,133.45,138.48,153.54,163.59,March 2023   $138.48 - $153.54
SW0131,2023-04-01,138.39,146.08,169.14,184.52,April 2023   $146.08 - $169.14
SW0131,2023-05-01,125.79,130.53,144.73,154.2,May 2023   $130.53 - $144.73
SW0131,2023-06-01,146.7,154.85,179.3,195.6,June 2023   $154.85 - $179.30
SW0131,2023-07-01,145.39,150.86,167.27,178.22,July 2023   $150.86 - $167.27
SW0131,2023-08-01,119.59,126.24,146.17,159.46,August 2023   $126.24 - $146.17
SW0131,2023-09-01,138.95,144.18,159.86,170.32,September 2023   $144.18 - $159.86
SW0131,2023-10-01,171.88,181.43,210.07,229.17,October 2023   $181.43 - $210.07
SW0131,2023-11-01,150.97,156.65,173.69,185.05,November 2023   $156.65 - $173.69
SW0131,2023-12-01,128.25,135.38,156.76,171.01,December 2023   $135.38 - $156.76
SW0131,2024-01-01,145.78,151.27,167.73,178.7,January 2024   $151.27 - $167.73
SW0131,2024-02-01,115.26,121.67,140.88,153.68,February 2024   $121.67 - $140.88
SW0131,2024-03-01,97.37,101.04,112.03,119.36,March 2024   $101.04 - $112.03
SW0131,2024-04-01,103.66,109.42,126.69,138.21,April 2024   $109.42 - $126.69
SW0131,2024-05-01,123.41,128.05,141.99,151.28,May 2024   $128.05 - $141.99
SW0131,2024-06-01,106.68,112.61,130.39,142.24,June 2024   $112.61 - $130.39
SW0131,2024-07-01,127.8,132.61,147.04,156.66,July 2024   $132.61 - $147.04
SW0131,2024-08-01,146.77,154.93,179.39,195.69,August 2024   $154.93 - $179.39
SW0131,2024-09-01,115.61,119.96,133.02,141.72,September 2024   $119.96 - $133.02
SW0131,2024-10-01,128.3,135.42,156.81,171.06,October 2024   $135.42 - $156.81
SW0131,2024-11-01,155.88,161.74,179.34,191.07,November 2024   $161.74 - $179.34
SW0131,2024-12-01,128.22,135.34,156.71,170.96,December 2024   $135.34 - $156.71
SW0131,2025-01-01,125.97,130.71,144.93,154.41,January 2025   $130.71 - $144.93
SW0131,2025-02-01,134.09,141.54,163.89,178.79,February 2025   $141.54 - $163.89
SW0131,2025-03-01,127.53,132.33,146.73,156.32,March 2025   $132.33 - $146.73
SW0131,2025-04-01,129.85,137.07,158.71,173.14,April 2025   $137.07 - $158.71
SW0131,2025-05-01,151.69,157.4,174.53,185.94,May 2025   $157.40 - $174.53
SW0131,2025-06-01,163.15,172.21,199.41,217.53,June 2025   $172.21 - $199.41
SW1094,2021-07-01,5.38,5.58,6.19,6.6,July 2021   $5.58 - $6.19
SW1094,2021-08-01,4.88,5.15,5.96,6.51,August 2021   $5.15 - $5.96
SW1094,2021-09-01,5.41,5.62,6.23,6.64,September 2021   $5.62 - $6.23
SW1094,2021-10-01,4.91,5.18,6.0,6.55,October 2021   $5.18 - $6.00
SW1094,2021-11-01,5.44,5.65,6.26,6.67,November 2021   $5.65 - $6.26
SW1094,2021-12-01,4.94,5.22,6.04,6.59,December 2021   $5.22 - $6.04
SW1094,2022-01-01,5.48,5.68,6.3,6.71,January 2022   $5.68 - $6.30
SW1094,2022-02-01,4.97,5.25,6.08,6.63,February 2022   $5.25 - $6.08
SW1094,2022-03-01,5.51,5.72,6.34,6.75,March 2022   $5.72 - $6.34
SW1094,2022-04-01,5.0,5.28,6.11,6.67,April 2022   $5.28 - $6.11
SW1094,2022-05-01,5.54,5.75,6.37,6.79,May 2022   $5.75 - $6.37
SW1094,2022-06-01,5.03,5.31,6.15,6.71,June 2022   $5.31 - $6.15
SW1094,2022-07-01,5.57,5.78,6.41,6.83,July 2022   $5.78 - $6.41
SW1094,2022-08-01,5.06,5.35,6.19,6.75,August 2022   $5.35 - $6.19
SW1094,2022-09-01,4.89,5.08,5.63,6.0,September 2022   $5.08 - $5.63
SW1094,2022-10-01,5.1,5.38,6.23,6.79,October 2022   $5.38 - $6.23
SW1094,2022-11-01,4.93,5.11,5.67,6.04,November 2022   $5.11 - $5.67
SW1094,2022-12-01,5.13,5.41,6.27,6.83,December 2022   $5.41 - $6.27
SW1094,2023-01-01,4.96,5.14,5.7,6.08,January 2023   $5.14 - $5.70
SW1094,2023-02-01,5.16,5.44,6.3,6.88,February 2023   $5.44 - $6.30
SW1094,2023-03-01,4.99,5.18,5.74,6.12,March 2023   $5.18 - $5.74
SW1094,2023-04-01,5.19,5.48,6.34,6.92,April 2023   $5.48 - $6.34
SW1094,2023-05-01,5.02,5.21,5.78,6.16,May 2023   $5.21 - $5.78
SW1094,2023-06-01,5.22,5.51,6.38,6.96,June 2023   $5.51 - $6.38
SW1094,2023-07-01,5.05,5.24,5.81,6.19,July 2023   $5.24 - $5.81
SW1094,2023-08-01,5.25,5.54,6.42,7.0,August 2023   $5.54 - $6.42
SW1094,2023-09-01,5.09,5.28,5.85,6.23,September 2023   $5.28 - $5.85
SW1094,2023-10-01,5.28,5.57,6.45,7.04,October 2023   $5.57 - $6.45
SW1094,2023-11-01,5.12,5.31,5.89,6.27,November 2023   $5.31 - $5.89
SW1094,2023-12-01,5.31,5.61,6.49,7.08,December 2023   $5.61 - $6.49
SW1094,2024-01-01,6.15,6.39,7.08,7.54,January 2024   $6.39 - $7.08
SW1094,2024-02-01,5.62,5.93,6.87,7.49,February 2024   $5.93 - $6.87
SW1094,2024-03-01,5.77,5.99,6.64,7.07,March 2024   $5.99 - $6.64
SW1094,2024-04-01,5.48,5.79,6.7,7.31,April 2024   $5.79 - $6.70
SW1094,2024-05-01,6.86,7.12,7.9,8.41,May 2024   $7.12 - $7.90
SW1094,2024-06-01,5.64,5.95,6.89,7.52,June 2024   $5.95 - $6.89
SW1094,2024-07-01,5.82,6.04,6.7,7.13,July 2024   $6.04 - $6.70
SW1094,2024-08-01,6.2,6.55,7.58,8.27,August 2024   $6.55 - $7.58
SW1094,2024-09-01,6.01,6.23,6.91,7.36,September 2024   $6.23 - $6.91
SW1094,2024-10-01,5.26,5.55,6.42,7.01,October 2024   $5.55 - $6.42
SW1094,2024-11-01,5.27,5.47,6.07,6.47,November 2024   $5.47 - $6.07
SW1094,2024-12-01,5.33,5.62,6.51,7.1,December 2024   $5.62 - $6.51
SW1094,2025-01-01,6.07,6.3,6.98,7.44,January 2025   $6.30 - $6.98
SW1094,2025-02-01,5.17,5.46,6.32,6.9,February 2025   $5.46 - $6.32
SW1094,2025-03-01,5.43,5.63,6.24,6.65,March 2025   $5.63 - $6.24
SW1094,2025-04-01,4.97,5.24,6.07,6.62,April 2025   $5.24 - $6.07
SW1094,2025-05-01,5.23,5.43,6.02,6.41,May 2025   $5.43 - $6.02
SW1094,2025-06-01,6.47,6.83,7.91,8.62,June 2025   $6.83 - $7.91
SW1094,2025-07-01,5.47,5.67,6.29,6.7,July 2025   $5.67 - $6.29
SW0002,2020-07-01,23.19,24.07,26.68,28.43,July 2020   $24.07 - $26.68
SW0002,2020-08-01,16.85,17.79,20.6,22.47,August 2020   $17.79 - $20.60
SW0002,2020-09-01,17.94,18.61,20.63,21.98,September 2020   $18.61 - $20.63
SW0002,2020-10-01,19.09,20.15,23.33,25.46,October 2020   $20.15 - $23.33
SW0002,2020-11-01,19.12,19.84,22.0,23.44,November 2020   $19.84 - $22.00
SW0002,2020-12-01,19.8,20.9,24.2,26.4,December 2020   $20.90 - $24.20
SW0002,2021-01-01,22.51,23.35,25.89,27.59,January 2021   $23.35 - $25.89
SW0002,2021-02-01,21.13,22.3,25.82,28.17,February 2021   $22.30 - $25.82
SW0002,2021-03-01,27.6,28.64,31.76,33.84,March 2021   $28.64 - $31.76
SW0002,2021-04-01,29.39,31.02,35.92,39.18,April 2021   $31.02 - $35.92
SW0002,2021-05-01,33.4,34.66,38.43,40.94,May 2021   $34.66 - $38.43
SW0002,2021-06-01,24.61,25.98,30.08,32.81,June 2021   $25.98 - $30.08
SW0002,2021-07-01,31.6,32.79,36.36,38.74,July 2021   $32.79 - $36.36
SW0002,2021-08-01,38.3,40.42,46.81,51.06,August 2021   $40.42 - $46.81
SW0002,2021-09-01,49.35,51.2,56.78,60.49,September 2021   $51.20 - $56.78
SW0002,2021-10-01,51.37,54.23,62.79,68.5,October 2021   $54.23 - $62.79
SW0002,2021-11-01,49.67,51.54,57.14,60.88,November 2021   $51.54 - $57.14
SW0002,2021-12-01,51.68,54.55,63.17,68.91,December 2021   $54.55 - $63.17
SW0002,2022-01-01,49.99,51.87,57.51,61.28,January 2022   $51.87 - $57.51
SW0002,2022-02-01,51.99,54.88,63.55,69.32,February 2022   $54.88 - $63.55
SW0002,2022-03-01,50.31,52.2,57.88,61.67,March 2022   $52.20 - $57.88
SW0002,2022-04-01,52.3,55.21,63.93,69.74,April 2022   $55.21 - $63.93
SW0002,2022-05-01,50.63,52.54,58.25,62.06,May 2022   $52.54 - $58.25
SW0002,2022-06-01,52.61,55.54,64.31,70.15,June 2022   $55.54 - $64.31
SW0002,2022-07-01,50.95,52.87,58.62,62.46,July 2022   $52.87 - $58.62
SW0002,2022-08-01,52.92,55.87,64.69,70.57,August 2022   $55.87 - $64.69
SW0002,2022-09-01,51.27,53.2,58.99,62.85,September 2022   $53.20 - $58.99
SW0002,2022-10-01,53.24,56.19,65.07,70.98,October 2022   $56.19 - $65.07
SW0002,2022-11-01,51.59,53.53,59.36,63.24,November 2022   $53.53 - $59.36
SW0002,2022-12-01,53.55,56.52,65.45,71.39,December 2022   $56.52 - $65.45
SW0002,2023-01-01,51.91,53.87,59.73,63.64,January 2023   $53.87 - $59.73
SW0002,2023-02-01,53.86,56.85,65.82,71.81,February 2023   $56.85 - $65.82
SW0002,2023-03-01,52.23,54.2,60.1,64.03,March 2023   $54.20 - $60.10
SW0002,2023-04-01,54.17,57.18,66.2,72.22,April 2023   $57.18 - $66.20
SW0002,2023-05-01,55.21,57.29,63.52,67.68,May 2023   $57.29 - $63.52
SW0002,2023-06-01,58.77,62.04,71.83,78.36,June 2023   $62.04 - $71.83
SW0002,2023-07-01,66.85,69.37,76.92,81.95,July 2023   $69.37 - $76.92
SW0002,2023-08-01,52.6,55.52,64.29,70.13,August 2023   $55.52 - $64.29
SW0002,2023-09-01,66.61,69.12,76.64,81.65,September 2023   $69.12 - $76.64
SW0002,2023-10-01,71.17,75.12,86.98,94.89,October 2023   $75.12 - $86.98
SW0002,2023-11-01,65.42,67.88,75.27,80.19,November 2023   $67.88 - $75.27
SW0002,2023-12-01,56.03,59.14,68.48,74.71,December 2023   $59.14 - $68.48
SW0002,2024-01-01,57.5,59.66,66.15,70.48,January 2024   $59.66 - $66.15
SW0002,2024-02-01,58.3,61.54,71.25,77.73,February 2024   $61.54 - $71.25
SW0002,2024-03-01,53.86,55.89,61.97,66.03,March 2024   $55.89 - $61.97
SW0002,2024-04-01,60.37,63.72,73.79,80.49,April 2024   $63.72 - $73.79
SW0002,2024-05-01,51.46,53.39,59.2,63.08,May 2024   $53.39 - $59.20
SW0002,2024-06-01,57.43,60.62,70.19,76.57,June 2024   $60.62 - $70.19
SW0002,2024-07-01,53.0,55.0,60.98,64.97,July 2024   $55.00 - $60.98
SW0002,2024-08-01,61.71,65.14,75.42,82.28,August 2024   $65.14 - $75.42
SW0002,2024-09-01,68.93,71.53,79.31,84.5,September 2024   $71.53 - $79.31
SW0002,2024-10-01,68.78,72.6,84.07,91.71,October 2024   $72.60 - $84.07
SW0002,2024-11-01,57.2,59.35,65.81,70.12,November 2024   $59.35 - $65.81
SW0002,2024-12-01,60.66,64.03,74.14,80.88,December 2024   $64.03 - $74.14
SW0002,2025-01-01,59.87,62.12,68.88,73.39,January 2025   $62.12 - $68.88
SW0002,2025-02-01,61.66,65.08,75.36,82.21,February 2025   $65.08 - $75.36
SW0002,2025-03-01,68.44,71.02,78.74,83.9,March 2025   $71.02 - $78.74
SW0002,2025-04-01,62.72,66.21,76.66,83.63,April 2025   $66.21 - $76.66
SW0002,2025-05-01,68.03,70.59,78.28,83.4,May 2025   $70.59 - $78.28
SW0002,2025-06-01,67.49,71.24,82.48,89.98,June 2025   $71.24 - $82.48
SW0002,2025-07-01,64.53,66.96,74.25,79.1,July 2025   $66.96 - $74.25
SW0315,2016-04-01,80.99,85.49,98.99,107.99,April 2016   $85.49 - $98.99
SW0315,2016-05-01,85.78,89.01,98.7,105.15,May 2016   $89.01 - $98.70
SW0315,2016-06-01,85.09,89.82,104.0,113.45,June 2016   $89.82 - $104.00
SW0315,2016-07-01,90.13,93.52,103.69,110.48,July 2016   $93.52 - $103.69
SW0315,2016-08-01,89.4,94.37,109.27,119.2,August 2016   $94.37 - $109.27
SW0315,2016-09-01,94.69,98.25,108.94,116.07,September 2016   $98.25 - $108.94
SW0315,2016-10-01,93.92,99.14,114.8,125.23,October 2016   $99.14 - $114.80
SW0315,2016-11-01,99.48,103.23,114.46,121.95,November 2016   $103.23 - $114.46
SW0315,2016-12-01,98.68,104.16,120.61,131.57,December 2016   $104.16 - $120.61
SW0315,2017-01-01,104.52,108.45,120.25,128.12,January 2017   $108.45 - $120.25
SW0315,2017-02-01,103.68,109.44,126.71,138.23,February 2017   $109.44 - $126.71
SW0315,2017-03-01,109.81,113.94,126.34,134.61,March 2017   $113.94 - $126.34
SW0315,2017-04-01,108.92,114.98,133.13,145.23,April 2017   $114.98 - $133.13
SW0315,2017-05-01,115.37,119.71,132.74,141.42,May 2017   $119.71 - $132.74
SW0315,2017-06-01,114.44,120.8,139.87,152.58,June 2017   $120.80 - $139.87
SW0315,2017-07-01,121.21,125.77,139.46,148.58,July 2017   $125.77 - $139.46
SW0315,2017-08-01,120.23,126.91,146.95,160.31,August 2017   $126.91 - $146.95
SW0315,2017-09-01,127.35,132.14,146.52,156.1,September 2017   $132.14 - $146.52
SW0315,2017-10-01,126.32,133.34,154.39,168.42,October 2017   $133.34 - $154.39
SW0315,2017-11-01,133.79,138.83,153.93,164.0,November 2017   $138.83 - $153.93
SW0315,2017-12-01,132.71,140.09,162.21,176.95,December 2017   $140.09 - $162.21
SW0315,2018-01-01,140.57,145.86,161.73,172.31,January 2018   $145.86 - $161.73
SW0315,2018-02-01,139.43,147.18,170.42,185.91,February 2018   $147.18 - $170.42
SW0315,2018-03-01,147.68,153.24,169.91,181.03,March 2018   $153.24 - $169.91
SW0315,2018-04-01,116.72,123.2,142.66,155.63,April 2018   $123.20 - $142.66
SW0315,2018-05-01,98.9,102.62,113.79,121.23,May 2018   $102.62 - $113.79
SW0315,2018-06-01,78.48,82.84,95.92,104.64,June 2018   $82.84 - $95.92
SW0315,2018-07-01,83.13,86.25,95.64,101.9,July 2018   $86.25 - $95.64
SW0315,2018-08-01,82.45,87.04,100.78,109.94,August 2018   $87.04 - $100.78
SW0315,2018-09-01,87.33,90.62,100.48,107.05,September 2018   $90.62 - $100.48
SW0315,2018-10-01,86.63,91.44,105.88,115.51,October 2018   $91.44 - $105.88
SW0315,2018-11-01,91.75,95.21,105.57,112.47,November 2018   $95.21 - $105.57
SW0315,2018-12-01,91.01,96.07,111.24,121.35,December 2018   $96.07 - $111.24
SW0315,2019-01-01,96.4,100.03,110.91,118.17,January 2019   $100.03 - $110.91
SW0315,2019-02-01,95.62,100.93,116.87,127.5,February 2019   $100.93 - $116.87
SW0315,2019-03-01,101.28,105.09,116.53,124.15,March 2019   $105.09 - $116.53
SW0315,2019-04-01,100.46,106.04,122.79,133.95,April 2019   $106.04 - $122.79
SW0315,2019-05-01,106.41,110.41,122.43,130.43,May 2019   $110.41 - $122.43
SW0315,2019-06-01,105.55,111.41,129.0,140.73,June 2019   $111.41 - $129.00
SW0315,2019-07-01,111.79,116.0,128.62,137.04,July 2019   $116.00 - $128.62
SW0315,2019-08-01,110.89,117.05,135.54,147.86,August 2019   $117.05 - $135.54
SW0315,2019-09-01,117.45,121.87,135.13,143.98,September 2019   $121.87 - $135.13
SW0315,2019-10-01,125.03,131.98,152.82,166.71,October 2019   $131.98 - $152.82
SW0315,2019-11-01,142.12,147.47,163.51,174.21,November 2019   $147.47 - $163.51
SW0315,2019-12-01,151.29,159.69,184.91,201.72,December 2019   $159.69 - $184.91
SW0315,2020-01-01,171.96,178.44,197.85,210.79,January 2020   $178.44 - $197.85
SW0315,2020-02-01,183.06,193.23,223.74,244.08,February 2020   $193.23 - $223.74
SW0315,2020-03-01,232.61,241.37,267.63,285.14,March 2020   $241.37 - $267.63
SW0315,2020-04-01,247.62,261.38,302.65,330.16,April 2020   $261.38 - $302.65
SW0315,2020-05-01,312.1,323.84,359.08,382.57,May 2020   $323.84 - $359.08
SW0315,2020-06-01,332.23,350.69,406.06,442.98,June 2020   $350.69 - $406.06
SW0315,2020-07-01,291.81,302.79,335.74,357.7,July 2020   $302.79 - $335.74
SW0315,2020-08-01,217.82,229.92,266.22,290.42,August 2020   $229.92 - $266.22
SW0315,2020-09-01,191.32,198.52,220.12,234.52,September 2020   $198.52 - $220.12
SW0315,2020-10-01,157.37,166.12,192.34,209.83,October 2020   $166.12 - $192.34
SW0315,2020-11-01,134.85,139.93,155.15,165.3,November 2020   $139.93 - $155.15
SW0315,2020-12-01,132.53,139.89,161.98,176.7,December 2020   $139.89 - $161.98
SW0315,2021-01-01,133.87,138.91,154.03,164.1,January 2021   $138.91 - $154.03
SW0315,2021-02-01,135.93,143.48,166.14,181.24,February 2021   $143.48 - $166.14
SW0315,2021-03-01,136.59,141.73,157.16,167.44,March 2021   $141.73 - $157.16
SW0315,2021-04-01,140.82,148.64,172.12,187.76,April 2021   $148.64 - $172.12
SW0315,2021-05-01,149.15,154.77,171.61,182.83,May 2021   $154.77 - $171.61
SW0315,2021-06-01,158.78,167.6,194.06,211.7,June 2021   $167.60 - $194.06
SW0315,2021-07-01,180.48,187.27,207.64,221.23,July 2021   $187.27 - $207.64
SW0315,2021-08-01,168.95,178.33,206.49,225.26,August 2021   $178.33 - $206.49
SW0315,2021-09-01,213.13,221.15,245.21,261.25,September 2021   $221.15 - $245.21
SW0315,2021-10-01,183.0,193.16,223.66,244.0,October 2021   $193.16 - $223.66
SW0315,2021-11-01,202.28,209.89,232.73,247.95,November 2021   $209.89 - $232.73
SW0315,2021-12-01,195.04,205.87,238.38,260.05,December 2021   $205.87 - $238.38
SW0315,2022-01-01,201.76,209.35,232.13,247.32,January 2022   $209.35 - $232.13
SW0315,2022-02-01,190.45,201.03,232.77,253.93,February 2022   $201.03 - $232.77
SW0315,2022-03-01,216.47,224.62,249.06,265.35,March 2022   $224.62 - $249.06
SW0315,2022-04-01,219.7,231.91,268.53,292.94,April 2022   $231.91 - $268.53
SW0315,2022-05-01,292.14,303.14,336.12,358.11,May 2022   $303.14 - $336.12
SW0315,2022-06-01,250.5,264.42,306.17,334.0,June 2022   $264.42 - $306.17
SW0315,2022-07-01,250.57,260.0,288.29,307.15,July 2022   $260.00 - $288.29
SW0315,2022-08-01,285.18,301.02,348.55,380.23,August 2022   $301.02 - $348.55
SW0315,2022-09-01,257.34,267.02,296.07,315.44,September 2022   $267.02 - $296.07
SW0315,2022-10-01,268.65,283.58,328.35,358.2,October 2022   $283.58 - $328.35
SW0315,2022-11-01,331.07,343.53,380.9,405.82,November 2022   $343.53 - $380.90
SW0315,2022-12-01,313.37,330.78,383.01,417.83,December 2022   $330.78 - $383.01
SW0315,2023-01-01,362.5,376.14,417.06,444.35,January 2023   $376.14 - $417.06
SW0315,2023-02-01,328.5,346.75,401.5,438.0,February 2023   $346.75 - $401.50
SW0315,2023-03-01,342.42,355.3,393.96,419.73,March 2023   $355.30 - $393.96
SW0315,2023-04-01,412.88,435.82,504.63,550.51,April 2023   $435.82 - $504.63
SW0315,2023-05-01,503.54,522.49,579.34,617.24,May 2023   $522.49 - $579.34
SW0315,2023-06-01,412.06,434.95,503.63,549.41,June 2023   $434.95 - $503.63
SW0315,2023-07-01,542.11,562.51,623.72,664.52,July 2023   $562.51 - $623.72
SW0315,2023-08-01,411.0,433.83,502.33,548.0,August 2023   $433.83 - $502.33
SW0315,2023-09-01,486.85,505.18,560.14,596.79,September 2023   $505.18 - $560.14
SW0315,2023-10-01,460.48,486.07,562.81,613.98,October 2023   $486.07 - $562.81
SW0315,2023-11-01,524.94,544.69,603.96,643.47,November 2023   $544.69 - $603.96
SW0315,2023-12-01,587.96,620.63,718.62,783.95,December 2023   $620.63 - $718.62
SW0315,2024-01-01,478.0,495.99,549.96,585.94,January 2024   $495.99 - $549.96
SW0315,2024-02-01,446.03,470.81,545.15,594.71,February 2024   $470.81 - $545.15
SW0315,2024-03-01,389.63,404.3,448.29,477.61,March 2024   $404.30 - $448.29
SW0315,2024-04-01,413.05,436.0,504.84,550.74,April 2024   $436.00 - $504.84
SW0315,2024-05-01,435.04,451.41,500.52,533.27,May 2024   $451.41 - $500.52
SW0315,2024-06-01,523.21,552.28,639.48,697.61,June 2024   $552.28 - $639.48
SW0315,2024-07-01,488.95,507.35,562.55,599.36,July 2024   $507.35 - $562.55
SW0315,2024-08-01,429.21,453.06,524.59,572.28,August 2024   $453.06 - $524.59
SW0315,2024-09-01,432.57,448.85,497.68,530.24,September 2024   $448.85 - $497.68
SW0315,2024-10-01,417.15,440.33,509.85,556.2,October 2024   $440.33 - $509.85
SW0315,2024-11-01,549.28,569.95,631.96,673.31,November 2024   $569.95 - $631.96
SW0315,2024-12-01,451.82,476.93,552.23,602.43,December 2024   $476.93 - $552.23
SW0315,2025-01-01,426.01,442.04,490.14,522.2,January 2025   $442.04 - $490.14
SW0315,2025-02-01,453.49,478.68,554.27,604.65,February 2025   $478.68 - $554.27
SW0315,2025-03-01,489.18,507.59,562.82,599.64,March 2025   $507.59 - $562.82
SW0315,2025-04-01,427.41,451.15,522.39,569.87,April 2025   $451.15 - $522.39
SW0315,2025-05-01,475.98,493.89,547.63,583.46,May 2025   $493.89 - $547.63
SW0315,2025-06-01,440.91,465.4,538.88,587.87,June 2025   $465.40 - $538.88
SW0315,2025-07-01,558.0,579.0,642.0,684.0,July 2025   $579.00 - $642.00
SW0377,2019-12-01,14.39,15.19,17.59,19.19,December 2019   $15.19 - $17.59
SW0377,2020-01-01,15.24,15.82,17.54,18.68,January 2020   $15.82 - $17.54
SW0377,2020-02-01,15.12,15.96,18.48,20.16,February 2020   $15.96 - $18.48
SW0377,2020-03-01,16.01,16.62,18.42,19.63,March 2020   $16.62 - $18.42
SW0377,2020-04-01,15.88,16.77,19.41,21.18,April 2020   $16.77 - $19.41
SW0377,2020-05-01,16.82,17.46,19.36,20.62,May 2020   $17.46 - $19.36
